episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
101, 2381.415292263031, 1, 1.241870910000216, 30, 71444,                                                 71444, 22.13716697692871, 334.5643615722656
102, 2075.7218579649925, 1, 9.52387696599908, 264, 71708,                                                 71708, 18.845806121826172, 333.7218933105469
103, 1249.0667000710964, 1, 21.36275175099945, 498, 72206,                                                 72206, 19.489933013916016, 335.05133056640625
104, 320.2260785996914, 1, 24.979797605001295, 586, 72792,                                                 72792, 19.53731346130371, 336.1510009765625
105, 1476.6044255495071, 1, 20.171735725998587, 497, 73289,                                                 73289, 19.719730377197266, 336.42401123046875
106, -3147.8080097436905, 2, 16.556182038999395, 398, 73687,                                                 73687, 19.085268020629883, 336.3702392578125
107, -3248.06195127964, 3, 19.198602603000836, 460, 74147,                                                 74147, 19.25191307067871, 339.4817810058594
108, 1759.400240600109, 1, 12.332706627001244, 320, 74467,                                                 74467, 18.642518997192383, 333.18988037109375
109, 1284.5942838191986, 1, 19.16158740100036, 482, 74949,                                                 74949, 19.46963119506836, 336.9023132324219
110, -5138.486264228821, 3, 20.391496083000675, 489, 75438,                                                 75438, 18.80438804626465, 331.864013671875
111, -7097.934574306011, 2, 42.44069850899905, 1043, 76481,                                                 76481, 17.890058517456055, 313.64453125
112, 1665.45146676898, 1, 15.776140566000322, 415, 76896,                                                 76896, 15.9313383102417, 312.0240173339844
113, -2579.8212339878082, 2, 5.123929327999576, 128, 77024,                                                 77024, 16.62877655029297, 311.425048828125
114, 1598.219623208046, 1, 11.950663007999538, 317, 77341,                                                 77341, 16.71537971496582, 311.77178955078125
115, -3245.1039519309998, 2, 5.318858690001434, 121, 77462,                                                 77462, 17.047143936157227, 311.4851379394531
116, -4082.394842028618, 2, 18.159043175999614, 459, 77921,                                                 77921, 16.106773376464844, 310.55731201171875
117, -2459.547593176365, 3, 9.134708056999443, 213, 78134,                                                 78134, 17.020431518554688, 313.22802734375
118, 1907.5205946564674, 1, 11.159241504999954, 270, 78404,                                                 78404, 17.04817771911621, 310.9684753417969
119, -3185.6293272972107, 2, 2.712264159001279, 60, 78464,                                                 78464, 17.22810935974121, 310.6942443847656
