episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -7719.497649431229, 2, 34.39602354099998, 817, 25251,                                                 25251, 15.305234909057617, 272.95953369140625
2, -5215.283398866653, 3, 23.419590242999902, 583, 25834,                                                 25834, 15.724071502685547, 279.0835266113281
3, -4731.163954496384, 2, 27.57536416899984, 675, 26509,                                                 26509, 15.914399147033691, 283.4964904785156
4, -4538.005597352982, 3, 15.746154379000018, 405, 26914,                                                 26914, 16.1269474029541, 290.7574462890625
5, -4318.365217328072, 2, 18.562725594999847, 428, 27342,                                                 27342, 15.426726341247559, 294.2373352050781
6, -2717.4428918361664, 2, 6.925396933000229, 116, 27458,                                                 27458, 16.084896087646484, 301.7584533691406
7, -2737.4604892730713, 2, 7.1283247680003115, 144, 27602,                                                 27602, 16.759288787841797, 304.88323974609375
8, -3265.4350912570953, 2, 7.971326011000201, 156, 27758,                                                 27758, 15.518562316894531, 298.0988464355469
9, -2889.0164675712585, 2, 6.926093877000312, 157, 27915,                                                 27915, 16.993152618408203, 309.37384033203125
10, -2736.52161359787, 2, 5.330466361999697, 126, 28041,                                                 28041, 17.355472564697266, 309.51031494140625
11, -4682.720586657524, 4, 50.048493017000055, 1184, 29225,                                                 29225, 16.524494171142578, 309.23175048828125
12, 2399.211345732212, 1, 4.137950911000189, 107, 29332,                                                 29332, 16.72014045715332, 306.2481384277344
13, -2895.524325788021, 3, 11.937315609000052, 318, 29650,                                                 29650, 16.805034637451172, 313.1589660644531
14, 2423.5310645997524, 1, 4.319130791000134, 102, 29752,                                                 29752, 17.737529754638672, 309.1749267578125
15, -3100.650320470333, 2, 14.980758890999823, 371, 30123,                                                 30123, 16.73938751220703, 309.88885498046875
16, -3422.530662715435, 3, 15.555937660999916, 323, 30446,                                                 30446, 15.956253051757812, 310.5215148925781
17, -2551.244018495083, 2, 6.122565172000122, 142, 30588,                                                 30588, 17.603925704956055, 314.05499267578125
18, -3427.2967822551727, 2, 9.335215634000178, 223, 30811,                                                 30811, 17.803590774536133, 310.5330505371094
