episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
501, 2358.097436904907, 1, 1.4051709420000122, 30, 214063,                                                 284511, 16.911306381225586, 186.0595245361328
502, 1015.3503233790398, 1, 13.365731875000023, 379, 214442,                                                 284890, 13.854491233825684, 187.53672790527344
503, -808.0158997774124, 1, 25.18573177799999, 681, 215123,                                                 285571, 13.49207592010498, 188.45040893554688
504, -6176.043647825718, 2, 21.567763455000033, 598, 215721,                                                 286169, 14.08384895324707, 187.53501892089844
505, 2265.5526967942715, 1, 8.119645122000009, 221, 215942,                                                 286390, 14.240120887756348, 185.51547241210938
506, 108.09422390162945, 1, 22.382210791999967, 629, 216571,                                                 287019, 13.675765991210938, 185.5665283203125
507, 276.27614434063435, 1, 25.164488076999987, 711, 217282,                                                 287730, 14.024564743041992, 185.31768798828125
508, 1057.7075768113136, 1, 15.542089033000025, 442, 217724,                                                 288172, 13.62293529510498, 186.03712463378906
509, 1763.1769400537014, 1, 19.56840108900002, 560, 218284,                                                 288732, 13.31824016571045, 184.7370147705078
510, 1147.5697634220123, 1, 12.737529829999971, 358, 218642,                                                 289090, 13.209142684936523, 185.2281951904297
511, 995.7391322255135, 1, 14.534203156000046, 404, 219046,                                                 289494, 13.733770370483398, 184.50082397460938
512, 1274.8395955860615, 1, 13.563446737999982, 387, 219433,                                                 289881, 14.685481071472168, 184.8948974609375
513, 930.842106282711, 1, 25.567966402000025, 724, 220157,                                                 290605, 13.132923126220703, 185.14561462402344
514, 1045.2024570703506, 1, 10.732742212000005, 301, 220458,                                                 290906, 13.60107707977295, 185.16909790039062
515, 1101.7357732355595, 1, 15.946079096000005, 445, 220903,                                                 291351, 14.084481239318848, 184.5534210205078
516, 1712.069130986929, 1, 11.53161678600003, 322, 221225,                                                 291673, 13.897486686706543, 184.27655029296875
517, -3403.5652144551277, 3, 14.356487062999918, 403, 221628,                                                 292076, 13.546930313110352, 184.7483673095703
518, 1898.261702477932, 1, 14.734826955000017, 412, 222040,                                                 292488, 13.665060043334961, 181.56829833984375
519, 1156.108240634203, 1, 22.759359206, 646, 222686,                                                 293134, 13.894110679626465, 183.3939971923828
520, -4860.532771945, 3, 22.359926594000058, 626, 223312,                                                 293760, 13.920427322387695, 183.0855712890625
521, 983.6090022027493, 1, 15.944405684999992, 446, 223758,                                                 294206, 14.111384391784668, 182.976806640625
522, -6192.780258357525, 2, 29.59523525299994, 841, 224599,                                                 295047, 13.944069862365723, 182.0092010498047
523, 1722.1902790665627, 1, 16.54300390399999, 468, 225067,                                                 295515, 13.845949172973633, 181.5779266357422
524, 1275.3255120515823, 1, 18.553172912000036, 524, 225591,                                                 296039, 13.747952461242676, 180.6724395751953
525, -9638.528266191483, 2, 31.987807491000012, 906, 226497,                                                 296945, 13.345447540283203, 180.7964630126953
526, 1982.135764181614, 1, 10.147069055999964, 292, 226789,                                                 297237, 13.616985321044922, 182.6775360107422
527, 2067.412285119295, 1, 10.329464959999996, 294, 227083,                                                 297531, 13.645782470703125, 180.1572723388672
528, -46.95012727379799, 1, 31.602485073000025, 910, 227993,                                                 298441, 13.52341079711914, 181.7544708251953
529, -2628.364048719406, 3, 2.307532566999953, 59, 228052,                                                 298500, 12.27700424194336, 178.60792541503906
530, -2828.7173120975494, 2, 9.141383572999985, 262, 228314,                                                 298762, 12.322269439697266, 180.78488159179688
531, 2173.617177128792, 1, 6.116501726000024, 169, 228483,                                                 298931, 12.511160850524902, 179.77783203125
532, 1788.5565337240696, 1, 16.741028766, 460, 228943,                                                 299391, 13.060456275939941, 181.31756591796875
533, 1913.734376102686, 1, 9.34528952100004, 264, 229207,                                                 299655, 13.332184791564941, 179.7528533935547
534, 1960.7377307713032, 1, 15.942273371000056, 443, 229650,                                                 300098, 13.551663398742676, 180.35491943359375
535, 1967.731271520257, 1, 13.736795049999955, 379, 230029,                                                 300477, 13.70717716217041, 180.26983642578125
536, 1884.6804250180721, 1, 11.94881300999998, 339, 230368,                                                 300816, 13.811385154724121, 180.3953857421875
537, 639.3754850625992, 1, 21.751650100999996, 623, 230991,                                                 301439, 13.6015043258667, 180.37210083007812
538, 402.8834784924984, 1, 23.564956928000015, 670, 231661,                                                 302109, 13.237154960632324, 180.04086303710938
539, -6196.793877959251, 3, 24.761465460000068, 694, 232355,                                                 302803, 14.068181991577148, 180.17811584472656
540, 2108.66100487113, 1, 10.731318661000046, 301, 232656,                                                 303104, 13.831549644470215, 178.99803161621094
