episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
301, 2385.6579670906067, 1, 1.2838163940000413, 30, 120929,                                                 191377, 15.9842529296875, 273.5240783691406
302, 1455.5712660253048, 1, 17.777129919999993, 417, 121346,                                                 191794, 16.645612716674805, 259.7318115234375
303, 1389.9900156259537, 1, 24.01233669999999, 517, 121863,                                                 192311, 16.72186279296875, 261.0762939453125
304, 465.2099800109863, 1, 18.949868315999993, 408, 122271,                                                 192719, 16.424978256225586, 259.83331298828125
305, 533.4416872262955, 1, 27.208537433999936, 543, 122814,                                                 193262, 15.892945289611816, 258.265380859375
306, 1289.9470581710339, 1, 23.803925620000086, 479, 123293,                                                 193741, 16.807538986206055, 258.09912109375
307, -4600.855338275433, 3, 34.23279508999997, 694, 123987,                                                 194435, 16.770042419433594, 256.5246887207031
308, 2188.050105303526, 1, 9.74359516000004, 227, 124214,                                                 194662, 15.654013633728027, 254.25494384765625
309, 1149.3957539498806, 1, 21.96854277700004, 467, 124681,                                                 195129, 16.121784210205078, 253.66836547851562
310, -5091.439728111029, 3, 33.026067775, 735, 125416,                                                 195864, 15.384062767028809, 254.03672790527344
311, 1926.4257502555847, 1, 11.135098481, 261, 125677,                                                 196125, 16.14996910095215, 253.13331604003906
312, 52.60234695672989, 1, 36.24965561499994, 754, 126431,                                                 196879, 14.976883888244629, 251.61874389648438
313, -3339.583920300007, 3, 21.360171096000045, 424, 126855,                                                 197303, 15.570920944213867, 250.4091033935547
314, -722.0768551379442, 1, 30.987384268999904, 688, 127543,                                                 197991, 15.549895286560059, 249.66983032226562
315, -2584.036310315132, 2, 3.912714605000019, 85, 127628,                                                 198076, 15.588004112243652, 248.5509033203125
316, -2724.8207733631134, 2, 8.566520328000024, 187, 127815,                                                 198263, 15.766520500183105, 250.37545776367188
317, 2021.8629497289658, 1, 12.541539231999991, 289, 128104,                                                 198552, 16.075984954833984, 248.76986694335938
318, -3166.160013794899, 3, 8.764687453999954, 180, 128284,                                                 198732, 14.809104919433594, 248.9615478515625
319, 2122.281638145447, 1, 8.320482398999957, 183, 128467,                                                 198915, 14.750216484069824, 245.39329528808594
320, 619.7846752256155, 1, 32.22689207500002, 649, 129116,                                                 199564, 15.29975700378418, 247.1282501220703
321, -87.89101523160934, 1, 43.23359344800019, 931, 130047,                                                 200495, 15.337886810302734, 244.4891357421875
322, -91.56436267495155, 1, 37.255718129000115, 696, 130743,                                                 201191, 15.169820785522461, 242.3878936767578
323, -2875.828231215477, 3, 9.366457401999924, 140, 130883,                                                 201331, 15.767560958862305, 241.93264770507812
324, 1904.0299832224846, 1, 16.750810008999906, 337, 131220,                                                 201668, 15.291966438293457, 242.4862823486328
325, 2273.834546625614, 1, 8.555176652, 157, 131377,                                                 201825, 15.097774505615234, 242.42001342773438
326, 1765.4915800392628, 1, 17.149033836999934, 334, 131711,                                                 202159, 14.721616744995117, 240.7840118408203
