episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
801, 2398.649264574051, 1, 1.1337003359994924, 30, 339846,                                                 787570, 16.038150787353516, 186.43699645996094
802, 2048.9105094075203, 1, 9.527587486999437, 260, 340106,                                                 787830, 15.223640441894531, 188.9203338623047
803, 1348.0239715576172, 1, 21.75971613799993, 608, 340714,                                                 788438, 15.096647262573242, 189.04331970214844
804, 807.9858670532703, 1, 25.380321029000697, 721, 341435,                                                 789159, 14.411019325256348, 188.09353637695312
805, 941.9260204136372, 1, 13.734022888000254, 383, 341818,                                                 789542, 14.481850624084473, 187.00161743164062
806, 1773.5965925753117, 1, 13.73578603199985, 389, 342207,                                                 789931, 14.937237739562988, 187.1868133544922
807, -4317.394056916237, 3, 11.163043057000323, 317, 342524,                                                 790248, 14.577716827392578, 188.5340118408203
808, 1010.6477148234844, 1, 15.739730984000744, 442, 342966,                                                 790690, 14.964685440063477, 188.58535766601562
809, -3656.2733060717583, 3, 15.138558870999987, 421, 343387,                                                 791111, 14.4357328414917, 187.32296752929688
810, 965.8482692837715, 1, 15.965430657999605, 450, 343837,                                                 791561, 14.691438674926758, 186.11537170410156
811, -4025.092930138111, 3, 14.53669285900014, 404, 344241,                                                 791965, 14.945627212524414, 186.32330322265625
812, -3089.068978190422, 3, 12.13631360599993, 333, 344574,                                                 792298, 15.202415466308594, 187.4056396484375
813, 2406.4682130515575, 1, 4.135411831000056, 117, 344691,                                                 792415, 15.579915046691895, 189.39825439453125
814, -769.6179595589638, 1, 29.773496985999373, 837, 345528,                                                 793252, 14.95195484161377, 188.553955078125
815, 1120.9294004142284, 1, 23.37617548399976, 658, 346186,                                                 793910, 14.78993034362793, 187.96034240722656
816, -2752.0095884501934, 1, 50.023763783000504, 1410, 347596,                                                 795320, 14.962570190429688, 188.12881469726562
817, -2823.108304798603, 3, 8.725783554999907, 242, 347838,                                                 795562, 16.358118057250977, 188.0748291015625
818, 2114.8515199422836, 1, 10.751482206999754, 302, 348140,                                                 795864, 15.003592491149902, 189.43797302246094
819, 839.9414896965027, 1, 10.124752570000055, 279, 348419,                                                 796143, 14.406399726867676, 188.49029541015625
820, 1307.7369737625122, 1, 13.352856172999964, 371, 348790,                                                 796514, 14.465834617614746, 187.3475341796875
821, -4074.0213811397552, 3, 5.5169216479998795, 141, 348931,                                                 796655, 14.09304428100586, 188.4838104248047
822, 1840.0043243169785, 1, 14.739831738999783, 407, 349338,                                                 797062, 15.381705284118652, 187.2887420654297
823, 1592.3197251558304, 1, 17.95374856900071, 500, 349838,                                                 797562, 15.286954879760742, 188.6033935546875
824, -4311.888182759285, 3, 16.169619303999752, 446, 350284,                                                 798008, 14.977006912231445, 189.18077087402344
825, 1794.234778225422, 1, 13.15048332599963, 353, 350637,                                                 798361, 14.992727279663086, 189.1932830810547
826, 1925.882257193327, 1, 12.354024835000018, 346, 350983,                                                 798707, 14.92003059387207, 187.22096252441406
827, -2841.0515843629837, 3, 3.712961739000093, 94, 351077,                                                 798801, 14.360502243041992, 187.51614379882812
828, -2930.6087667942047, 2, 9.730309149999812, 264, 351341,                                                 799065, 15.046451568603516, 187.45272827148438
829, 1937.646437048912, 1, 10.933555116000207, 300, 351641,                                                 799365, 15.766709327697754, 187.33163452148438
830, -4416.231373786926, 3, 16.748485562000496, 464, 352105,                                                 799829, 13.708252906799316, 188.3492431640625
831, -2843.3599939346313, 2, 9.32522681499995, 251, 352356,                                                 800080, 14.4915189743042, 187.702880859375
832, 2135.9804195463657, 1, 7.520434226000361, 201, 352557,                                                 800281, 14.30644416809082, 186.42556762695312
833, 1736.3012579083443, 1, 12.953298819000338, 364, 352921,                                                 800645, 15.029495239257812, 189.06338500976562
834, 662.6353020966053, 1, 20.7463072190003, 570, 353491,                                                 801215, 14.76098918914795, 187.0380401611328
835, -333.93657414615154, 1, 24.157036325000263, 674, 354165,                                                 801889, 14.182214736938477, 186.97567749023438
836, 1125.4680750966072, 1, 26.18774678199952, 742, 354907,                                                 802631, 15.343295097351074, 188.62051391601562
837, -943.2920155525208, 1, 26.366168581000238, 738, 355645,                                                 803369, 15.246548652648926, 187.05731201171875
838, 2192.612951397896, 1, 9.52448259599987, 260, 355905,                                                 803629, 14.719525337219238, 187.92724609375
839, -1017.2019865512848, 1, 32.38567217200034, 909, 356814,                                                 804538, 14.464604377746582, 186.40245056152344
840, 1575.0543962419033, 1, 21.5638078890006, 595, 357409,                                                 805133, 15.318099975585938, 185.92453002929688
841, 676.9378799200058, 1, 22.183325388999947, 624, 358033,                                                 805757, 14.528830528259277, 186.50100708007812
842, 1194.548914194107, 1, 21.355572561999907, 588, 358621,                                                 806345, 14.08020305633545, 186.2208251953125
843, 709.9753885269165, 1, 19.95244706700032, 553, 359174,                                                 806898, 14.867157936096191, 187.07838439941406
844, 1241.7859316468239, 1, 16.967831904999912, 473, 359647,                                                 807371, 13.863699913024902, 184.856201171875
845, 971.1501341462135, 1, 18.352390778999506, 507, 360154,                                                 807878, 14.616969108581543, 187.12615966796875
846, -3668.031227886677, 3, 10.342035361999478, 287, 360441,                                                 808165, 14.214415550231934, 186.7836151123047
847, 2043.8003686070442, 1, 10.929727902000195, 299, 360740,                                                 808464, 14.629749298095703, 185.7483673095703
848, 1681.0371960401535, 1, 15.554006210999432, 431, 361171,                                                 808895, 14.844130516052246, 185.0977783203125
849, -3773.9903885126114, 2, 19.570518538000215, 539, 361710,                                                 809434, 14.783425331115723, 186.00811767578125
