episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1201, 1975.6952906250954, 1, 8.88268336299916, 240, 517956,                                                 965680, 15.557779312133789, 178.66249084472656
1202, 2025.6056247353554, 1, 11.731947307000155, 313, 518269,                                                 965993, 14.789243698120117, 180.2146759033203
1203, -2608.2068859934807, 2, 8.723607091000304, 231, 518500,                                                 966224, 14.154479026794434, 178.6749725341797
1204, 2412.3986590206623, 1, 4.130742236000515, 109, 518609,                                                 966333, 13.722650527954102, 179.18519592285156
1205, 1740.9879003167152, 1, 18.54489514800116, 492, 519101,                                                 966825, 14.58818531036377, 179.46214294433594
1206, -2300.162059366703, 1, 31.787040066001282, 871, 519972,                                                 967696, 15.019246101379395, 179.3557586669922
1207, -4184.269738316536, 1, 39.421821866000755, 1122, 521094,                                                 968818, 14.52391242980957, 178.67431640625
1208, -197.66277259588242, 5, 4.10891886599893, 112, 521206,                                                 968930, 15.090453147888184, 180.06565856933594
1209, 2140.2181627452374, 1, 10.135894729999563, 284, 521490,                                                 969214, 14.825557708740234, 178.98622131347656
1210, -273.8989863395691, 5, 3.7115741039997374, 99, 521589,                                                 969313, 14.921365737915039, 179.5962677001953
1211, -661.7816476225853, 5, 12.732731373998831, 366, 521955,                                                 969679, 15.83647346496582, 179.52122497558594
1212, 2299.87432166934, 1, 7.941995293998843, 229, 522184,                                                 969908, 15.884517669677734, 178.7227783203125
1213, -353.08475708961487, 5, 3.911875294999845, 103, 522287,                                                 970011, 14.204472541809082, 176.19700622558594
1214, 2371.47367978096, 1, 4.1124918589994195, 112, 522399,                                                 970123, 12.596475601196289, 176.76248168945312
1215, -301.52293503284454, 5, 4.111332350999874, 111, 522510,                                                 970234, 13.377720832824707, 179.0013885498047
1216, -530.0001557469368, 5, 10.752911974999734, 299, 522809,                                                 970533, 14.530433654785156, 178.65164184570312
1217, 1861.4721851944923, 1, 12.734452267999586, 353, 523162,                                                 970886, 14.773484230041504, 179.09255981445312
1218, -375.11605674028397, 5, 5.716414818998601, 153, 523315,                                                 971039, 15.20966911315918, 178.68373107910156
1219, -445.1988437175751, 5, 9.344392744000288, 258, 523573,                                                 971297, 14.144866943359375, 177.383056640625
1220, -200.89740854501724, 5, 5.918085203000373, 162, 523735,                                                 971459, 14.604032516479492, 179.9050750732422
1221, 1864.4119841754436, 1, 15.944841305999944, 454, 524189,                                                 971913, 15.095341682434082, 179.97952270507812
1222, -387.82888889312744, 5, 4.9129268169999705, 132, 524321,                                                 972045, 14.57073974609375, 179.21595764160156
1223, 1862.2367588281631, 1, 12.934970555999826, 353, 524674,                                                 972398, 14.40202808380127, 178.58811950683594
1224, -422.67078769207, 5, 6.921695281000211, 193, 524867,                                                 972591, 14.132805824279785, 178.31272888183594
1225, -235.80258440971375, 5, 6.741836183999112, 193, 525060,                                                 972784, 15.792642593383789, 178.12730407714844
1226, 2094.7416681051254, 1, 10.328785569001411, 284, 525344,                                                 973068, 14.760568618774414, 175.80160522460938
1227, -312.90281558036804, 5, 4.111662740999236, 109, 525453,                                                 973177, 13.963234901428223, 179.87442016601562
1228, 1759.5018473863602, 1, 12.15320103400154, 328, 525781,                                                 973505, 14.458230018615723, 178.2501678466797
