episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -8030.491495132446, 2, 26.771316907000028, 732, 25546,                                                 25546, 13.347986221313477, 310.5414733886719
2, -4092.75004196167, 2, 14.805684662999965, 409, 25955,                                                 25955, 13.39599609375, 318.2378845214844
3, -4047.74432182312, 2, 13.734510808000095, 380, 26335,                                                 26335, 14.052209854125977, 319.76983642578125
4, -2700.84687513113, 2, 6.540007494000065, 182, 26517,                                                 26517, 13.738676071166992, 320.9173889160156
5, -4109.988389611244, 2, 16.544961807999925, 450, 26967,                                                 26967, 13.514609336853027, 321.9116516113281
6, -3420.8190727233887, 2, 19.951760734000118, 542, 27509,                                                 27509, 13.176064491271973, 322.4877624511719
7, -2780.9796781539917, 5, 26.17177980999986, 695, 28204,                                                 28204, 13.416966438293457, 329.8155822753906
8, -1361.2600436210632, 5, 14.337113035999892, 395, 28599,                                                 28599, 13.6358060836792, 329.66314697265625
9, -406.9919366836548, 5, 5.516493766999929, 146, 28745,                                                 28745, 14.304856300354004, 325.6917724609375
10, -1151.8744690418243, 5, 14.136157251999975, 382, 29127,                                                 29127, 13.431525230407715, 334.14984130859375
11, 2283.014910697937, 1, 4.732453405999877, 132, 29259,                                                 29259, 12.279054641723633, 330.4902648925781
12, -546.6138221025467, 5, 8.722012721000056, 233, 29492,                                                 29492, 12.690353393554688, 333.6705322265625
13, -413.03489422798157, 5, 8.144643214000098, 217, 29709,                                                 29709, 14.06686782836914, 327.8358154296875
14, -1113.1181859970093, 5, 10.730102466000062, 280, 29989,                                                 29989, 12.836515426635742, 327.8672180175781
15, 2350.8880320191383, 1, 4.716422330000114, 123, 30112,                                                 30112, 12.729722023010254, 327.6822814941406
16, -279.4513419866562, 5, 4.312039476999871, 109, 30221,                                                 30221, 12.264485359191895, 328.44158935546875
17, 1986.2966336011887, 1, 10.132938964999994, 275, 30496,                                                 30496, 12.126994132995605, 326.91259765625
18, -388.518577337265, 5, 7.752103853000108, 211, 30707,                                                 30707, 12.298697471618652, 326.8870849609375
19, 2000.9367171674967, 1, 12.128521584999817, 328, 31035,                                                 31035, 12.107047080993652, 324.3168029785156
20, -267.55274081230164, 5, 2.7319698750000043, 71, 31106,                                                 31106, 12.811896324157715, 323.41448974609375
21, 2009.087781906128, 1, 12.133514219000062, 322, 31428,                                                 31428, 12.440195083618164, 323.4395751953125
22, -271.85597491264343, 5, 2.7089310050000677, 66, 31494,                                                 31494, 11.781159400939941, 322.2754821777344
23, -285.6725041270256, 5, 7.921340313999963, 209, 31703,                                                 31703, 11.180813789367676, 319.5669250488281
24, 1672.3927023410797, 1, 16.767621221000127, 455, 32158,                                                 32158, 11.40954303741455, 320.3377380371094
25, -3144.9437597990036, 2, 8.321415056000205, 228, 32386,                                                 32386, 12.5479154586792, 320.1391906738281
26, 1442.6031979322433, 1, 15.564027906999854, 426, 32812,                                                 32812, 11.225790977478027, 315.1758117675781
27, -2568.2165945768356, 3, 5.715852708000057, 152, 32964,                                                 32964, 11.83554458618164, 311.0906982421875
28, -2757.968827545643, 2, 9.75104631299996, 263, 33227,                                                 33227, 11.007780075073242, 311.05108642578125
29, -2856.120218873024, 3, 10.329026984000166, 284, 33511,                                                 33511, 11.47799015045166, 311.364013671875
30, -4286.571530610323, 2, 14.741704257000038, 398, 33909,                                                 33909, 10.77534294128418, 308.6878662109375
31, -2800.667541027069, 2, 10.962242134999997, 298, 34207,                                                 34207, 11.720781326293945, 307.633544921875
32, -2921.4613807201385, 2, 11.797650099000066, 289, 34496,                                                 34496, 11.237405776977539, 308.7612609863281
33, -2938.2748240232468, 2, 12.16169121400003, 299, 34795,                                                 34795, 11.330887794494629, 302.6237487792969
