episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2401, 2312.9465956687927, 1, 1.2478057960001934, 30, 1022414,                                                 1000000, 19.307096481323242, 179.8361358642578
2402, 995.3775676488876, 1, 9.928847589999805, 270, 1022684,                                                 1000000, 13.79327392578125, 179.66513061523438
2403, 575.8874869346619, 1, 12.535450942999887, 344, 1023028,                                                 1000000, 15.274535179138184, 177.723388671875
2404, 2153.114887088537, 1, 9.54572019499983, 268, 1023296,                                                 1000000, 13.284418106079102, 177.28001403808594
2405, 304.34908601641655, 1, 18.348479832000066, 498, 1023794,                                                 1000000, 13.72031021118164, 178.2983856201172
2406, 1868.07385674119, 1, 17.552390036999896, 476, 1024270,                                                 1000000, 13.942459106445312, 178.90103149414062
2407, 1321.3568603396416, 1, 17.367403048000142, 483, 1024753,                                                 1000000, 15.039573669433594, 177.78981018066406
2408, -13131.632404118776, 3, 50.058047734999946, 1389, 1026142,                                                 1000000, 13.965201377868652, 177.63015747070312
2409, 1991.6727772802114, 1, 12.350584360000084, 342, 1026484,                                                 1000000, 14.25704574584961, 179.0655975341797
2410, 749.1735438108444, 1, 10.125422572999923, 272, 1026756,                                                 1000000, 13.245221138000488, 177.35435485839844
2411, 1198.5703749358654, 1, 15.949279515999933, 426, 1027182,                                                 1000000, 13.899731636047363, 176.5553436279297
2412, -4737.289219200611, 3, 23.394208618999983, 640, 1027822,                                                 1000000, 14.776141166687012, 177.5886993408203
2413, 2088.1726148724556, 1, 9.926815631999943, 269, 1028091,                                                 1000000, 13.376138687133789, 178.41812133789062
2414, -3099.385020315647, 3, 10.546643924999898, 273, 1028364,                                                 1000000, 14.73678970336914, 177.29376220703125
2415, 763.8693558573723, 1, 11.749363439000263, 321, 1028685,                                                 1000000, 14.048718452453613, 176.7639923095703
2416, -6006.370770812035, 1, 28.775973081999837, 794, 1029479,                                                 1000000, 14.438643455505371, 177.28445434570312
2417, -3824.6057693958282, 3, 9.128053113000078, 247, 1029726,                                                 1000000, 15.698935508728027, 177.51976013183594
2418, 2322.584503799677, 1, 7.94240494099995, 216, 1029942,                                                 1000000, 15.083062171936035, 179.22767639160156
2419, -1434.5878389179707, 1, 25.387658653000017, 683, 1030625,                                                 1000000, 14.462386131286621, 179.04483032226562
2420, 1716.548120379448, 1, 18.970478888999878, 520, 1031145,                                                 1000000, 14.53425407409668, 177.81044006347656
2421, 2140.757283061743, 1, 10.126311943000019, 275, 1031420,                                                 1000000, 14.439297676086426, 177.76885986328125
2422, 851.9884157180786, 1, 15.140016259999811, 414, 1031834,                                                 1000000, 14.589506149291992, 178.12738037109375
2423, 1805.2849750518799, 1, 13.559711293999953, 367, 1032201,                                                 1000000, 13.730785369873047, 178.95559692382812
2424, -2910.2981756925583, 2, 8.928881875000116, 241, 1032442,                                                 1000000, 14.61202335357666, 179.52491760253906
2425, 1908.0660264343023, 1, 12.359935258000405, 343, 1032785,                                                 1000000, 15.096131324768066, 179.6183624267578
2426, -3353.937852859497, 2, 7.120786872999815, 187, 1032972,                                                 1000000, 15.760178565979004, 180.32977294921875
2427, -1724.6911433041096, 1, 26.17968332999999, 716, 1033688,                                                 1000000, 14.003620147705078, 178.6747589111328
2428, 861.6387631595135, 1, 20.57236579299979, 563, 1034251,                                                 1000000, 13.965841293334961, 179.52381896972656
2429, 823.0869632810354, 1, 18.95305158500014, 508, 1034759,                                                 1000000, 14.497440338134766, 178.21173095703125
2430, 1264.3689486086369, 1, 27.377737399000125, 745, 1035504,                                                 1000000, 14.485861778259277, 179.8223114013672
2431, 1676.041627049446, 1, 17.553164259999903, 477, 1035981,                                                 1000000, 14.2542085647583, 178.26507568359375
2432, -2759.895627975464, 3, 1.5051854520002053, 32, 1036013,                                                 1000000, 17.16741371154785, 180.98703002929688
2433, 2044.174605190754, 1, 10.144882849000169, 275, 1036288,                                                 1000000, 14.45185375213623, 177.5894317626953
2434, 1929.6580645740032, 1, 12.137278265000077, 326, 1036614,                                                 1000000, 15.140909194946289, 179.7847137451172
2435, -2975.7324390411377, 3, 6.520354158999908, 169, 1036783,                                                 1000000, 14.127791404724121, 178.02053833007812
2436, 2125.931955009699, 1, 10.149617889000183, 278, 1037061,                                                 1000000, 13.537877082824707, 176.5045928955078
2437, 1493.2733626961708, 1, 15.537576507999802, 424, 1037485,                                                 1000000, 13.957174301147461, 178.55389404296875
2438, 257.46162062883377, 1, 17.15293143300005, 464, 1037949,                                                 1000000, 14.879244804382324, 176.82376098632812
2439, 1454.5640720427036, 1, 25.369078973999876, 683, 1038632,                                                 1000000, 13.905196189880371, 179.05380249023438
2440, 1565.8708821833134, 1, 21.761374799999885, 590, 1039222,                                                 1000000, 13.559109687805176, 179.36959838867188
2441, 1939.0398281812668, 1, 11.563464437999755, 314, 1039536,                                                 1000000, 13.455058097839355, 178.5861358642578
2442, 1874.0820560455322, 1, 8.926046027000211, 239, 1039775,                                                 1000000, 15.284494400024414, 179.46038818359375
2443, 1904.9341436624527, 1, 13.337502349999795, 361, 1040136,                                                 1000000, 14.941051483154297, 177.54461669921875
2444, 651.7491720616817, 1, 23.789691631000096, 653, 1040789,                                                 1000000, 14.892722129821777, 177.9602813720703
2445, -3731.2539772987366, 3, 10.92815666100023, 294, 1041083,                                                 1000000, 14.615802764892578, 177.47207641601562
2446, 2158.803916335106, 1, 9.15042460099994, 246, 1041329,                                                 1000000, 14.279152870178223, 179.35801696777344
2447, 335.9200275838375, 1, 23.77602802299998, 647, 1041976,                                                 1000000, 14.057295799255371, 178.3511962890625
2448, 1551.8640803098679, 1, 14.96469858699993, 413, 1042389,                                                 1000000, 14.355856895446777, 178.06236267089844
2449, 665.9586719870567, 1, 27.98441627400007, 760, 1043149,                                                 1000000, 14.360669136047363, 178.46710205078125
2450, -4180.359003692865, 3, 26.17181071599998, 710, 1043859,                                                 1000000, 14.453789710998535, 176.99591064453125
2451, 2250.578664943576, 1, 6.1195094249997055, 164, 1044023,                                                 1000000, 14.12102222442627, 177.5779266357422
2452, 1789.0994210243225, 1, 15.163661477000005, 417, 1044440,                                                 1000000, 14.35973834991455, 177.9796142578125
2453, 1531.9116230458021, 1, 20.7597302209997, 562, 1045002,                                                 1000000, 14.386486053466797, 179.36758422851562
2454, -2872.625171661377, 2, 9.350817563999954, 256, 1045258,                                                 1000000, 15.028087615966797, 177.27978515625
2455, 1859.044314533472, 1, 15.742219409999961, 429, 1045687,                                                 1000000, 14.66388988494873, 177.59552001953125
2456, 1256.0481886416674, 1, 23.5867350919998, 643, 1046330,                                                 1000000, 14.433402061462402, 179.09690856933594
2457, 1407.9688140749931, 1, 25.769912528000077, 718, 1047048,                                                 1000000, 13.745649337768555, 177.8195343017578
2458, -3414.685541510582, 3, 10.532930412000042, 288, 1047336,                                                 1000000, 14.86546516418457, 177.2509765625
2459, -3303.962062716484, 3, 11.732972950000203, 322, 1047658,                                                 1000000, 14.505121231079102, 178.28167724609375
2460, -3122.1430976986885, 2, 10.146279872000378, 284, 1047942,                                                 1000000, 13.660786628723145, 176.98802185058594
2461, 2091.1963425278664, 1, 7.735256925000158, 199, 1048141,                                                 1000000, 14.188691139221191, 177.52804565429688
2462, 99.14400133490562, 1, 15.54346903600026, 426, 1048567,                                                 1000000, 14.926604270935059, 177.64208984375
2463, -323.12935326993465, 1, 18.952830939999785, 533, 1049100,                                                 1000000, 14.145135879516602, 177.5799102783203
2464, 484.7185662686825, 1, 22.781609479000053, 644, 1049744,                                                 1000000, 14.398406028747559, 178.2772216796875
2465, 876.6862100362778, 1, 17.14842825300002, 471, 1050215,                                                 1000000, 14.504319190979004, 175.9910125732422
2466, 476.5425066500902, 1, 13.15113023199956, 356, 1050571,                                                 1000000, 15.018965721130371, 179.37506103515625
2467, -3043.0902973413467, 2, 5.935722141000042, 165, 1050736,                                                 1000000, 13.357584953308105, 175.84075927734375
2468, 2172.0690590441227, 1, 10.12732172699998, 278, 1051014,                                                 1000000, 13.940881729125977, 178.02093505859375
2469, 985.9596460461617, 1, 11.154786208000132, 261, 1051275,                                                 1000000, 14.788183212280273, 178.1800537109375
2470, -2727.0096373558044, 3, 6.520214578999912, 140, 1051415,                                                 1000000, 14.931855201721191, 177.0252685546875
2471, 2170.1044524610043, 1, 6.318563577999612, 157, 1051572,                                                 1000000, 14.009708404541016, 174.4943389892578
2472, 1908.8880774080753, 1, 16.349781530999735, 418, 1051990,                                                 1000000, 13.852899551391602, 179.7100067138672
2473, -2807.170265555382, 3, 8.14110949499991, 208, 1052198,                                                 1000000, 14.618790626525879, 178.45399475097656
2474, 2052.834837347269, 1, 10.53679209799975, 265, 1052463,                                                 1000000, 14.897553443908691, 179.1215057373047
2475, -3040.15019851923, 3, 16.971396428999924, 432, 1052895,                                                 1000000, 14.22590446472168, 177.44485473632812
2476, 2370.0928533673286, 1, 4.311592288000156, 106, 1053001,                                                 1000000, 14.212396621704102, 179.18771362304688
2477, 1944.1409382522106, 1, 10.928265600000032, 272, 1053273,                                                 1000000, 12.640717506408691, 177.54647827148438
2478, 1100.9713720679283, 1, 16.165039350999905, 415, 1053688,                                                 1000000, 14.379691123962402, 176.5586395263672
2479, -2761.9281190633774, 3, 3.913427713999681, 93, 1053781,                                                 1000000, 16.195941925048828, 177.91456604003906
