episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
3601, -197.88343815505505, 1, 23.53565474700008, 624, 1525685,                                                 1000000, 16.64492416381836, 222.5732421875
3602, -3664.712756752968, 1, 44.82154241700118, 1184, 1526869,                                                 1000000, 16.37207794189453, 222.2997589111328
3603, -3439.0706784129143, 3, 23.789163299999927, 628, 1527497,                                                 1000000, 16.4062442779541, 223.6787109375
3604, -2661.417000889778, 3, 8.943577406000259, 236, 1527733,                                                 1000000, 16.510400772094727, 222.27210998535156
3605, 1417.0086891055107, 1, 18.550451901999622, 486, 1528219,                                                 1000000, 16.461774826049805, 222.28257751464844
3606, 1747.6743317246437, 1, 10.130626345000564, 262, 1528481,                                                 1000000, 16.36125946044922, 222.3167266845703
3607, -941.0141503214836, 1, 24.16807716800031, 632, 1529113,                                                 1000000, 16.56226348876953, 223.3669891357422
3608, 312.8738943040371, 1, 26.57400336399951, 692, 1529805,                                                 1000000, 16.23310089111328, 222.4381103515625
3609, -648.6323556303978, 1, 34.602604613999574, 914, 1530719,                                                 1000000, 16.428333282470703, 223.3134002685547
3610, -2962.6721935272217, 3, 3.9126388679997035, 99, 1530818,                                                 1000000, 16.508041381835938, 222.44180297851562
3611, 2258.5348582565784, 1, 8.739901987000849, 227, 1531045,                                                 1000000, 16.754121780395508, 223.65748596191406
3612, 485.17492032051086, 1, 34.39170721700066, 902, 1531947,                                                 1000000, 15.775431632995605, 221.96206665039062
3613, 1153.2020651996136, 1, 26.598843098001453, 699, 1532646,                                                 1000000, 15.810270309448242, 221.755615234375
3614, -2761.526647388935, 3, 9.32703113000025, 237, 1532883,                                                 1000000, 16.96999168395996, 221.5914764404297
3615, 2241.664234340191, 1, 6.322007950000625, 158, 1533041,                                                 1000000, 16.09153938293457, 223.3981170654297
3616, 2182.7505687773228, 1, 8.529799403999277, 218, 1533259,                                                 1000000, 14.854730606079102, 218.1681365966797
3617, -15290.581130504608, 3, 48.6367287310004, 1278, 1534537,                                                 1000000, 16.241260528564453, 221.43028259277344
3618, 1214.76108469069, 1, 13.53864168400105, 355, 1534892,                                                 1000000, 16.7244873046875, 222.44830322265625
3619, 93.86342960596085, 1, 24.17860749600004, 636, 1535528,                                                 1000000, 16.02040672302246, 222.83193969726562
3620, 1354.3362855762243, 1, 26.167082912001206, 686, 1536214,                                                 1000000, 16.49091911315918, 222.03131103515625
3621, -4060.439751148224, 3, 23.363712025000495, 607, 1536821,                                                 1000000, 16.12468719482422, 222.04908752441406
3622, -4123.337413549423, 2, 22.163885727999514, 576, 1537397,                                                 1000000, 16.00975799560547, 223.5698699951172
3623, 2224.607465863228, 1, 6.730253977000757, 167, 1537564,                                                 1000000, 15.21779727935791, 221.3230438232422
3624, 455.44016349315643, 1, 24.592688529000952, 643, 1538207,                                                 1000000, 16.0238094329834, 223.22975158691406
3625, 1499.4607943296432, 1, 11.936597541000083, 306, 1538513,                                                 1000000, 16.034793853759766, 223.4123992919922
3626, -1163.3352307528257, 1, 31.203945332999865, 824, 1539337,                                                 1000000, 17.16016960144043, 219.56602478027344
3627, -3753.485848426819, 2, 15.535481832999722, 401, 1539738,                                                 1000000, 16.57236099243164, 220.55612182617188
3628, 1387.8199422955513, 1, 18.577239471000212, 490, 1540228,                                                 1000000, 16.241796493530273, 221.34426879882812
3629, 788.8446427583694, 1, 18.957622830999753, 494, 1540722,                                                 1000000, 16.701311111450195, 221.22605895996094
3630, 445.706150829792, 1, 28.377974279999762, 742, 1541464,                                                 1000000, 16.835248947143555, 221.32330322265625
3631, 466.52563789486885, 1, 24.365250861001186, 635, 1542099,                                                 1000000, 16.45663070678711, 221.84576416015625
3632, 1100.2766033113003, 1, 17.359413558999222, 458, 1542557,                                                 1000000, 16.781206130981445, 225.06019592285156
3633, 1143.57164773345, 1, 14.941007835999699, 389, 1542946,                                                 1000000, 16.58709144592285, 223.42372131347656
3634, -5557.718783080578, 3, 20.97199062599975, 553, 1543499,                                                 1000000, 16.16059684753418, 222.3811492919922
3635, 2075.0018210709095, 1, 10.924673715000608, 281, 1543780,                                                 1000000, 16.750812530517578, 222.08375549316406
3636, 839.137555539608, 1, 21.36800062599832, 561, 1544341,                                                 1000000, 16.770967483520508, 220.43861389160156
3637, 1764.0815742015839, 1, 16.54430014299942, 424, 1544765,                                                 1000000, 15.52438735961914, 221.9819793701172
3638, -2712.6880140304565, 3, 4.932833487000607, 125, 1544890,                                                 1000000, 16.903188705444336, 218.30364990234375
3639, -3767.0351922512054, 3, 11.148231326000314, 286, 1545176,                                                 1000000, 16.20454978942871, 222.4340362548828
3640, 420.414802134037, 1, 23.158701685999404, 605, 1545781,                                                 1000000, 16.050539016723633, 222.93359375
3641, 1163.0202924013138, 1, 15.762600194000697, 414, 1546195,                                                 1000000, 17.190147399902344, 223.81906127929688
3642, 1713.6302668452263, 1, 8.522734559001037, 217, 1546412,                                                 1000000, 16.321861267089844, 220.27037048339844
3643, 1854.167987972498, 1, 16.149061373000222, 420, 1546832,                                                 1000000, 16.712322235107422, 220.8606414794922
3644, 1639.3074070364237, 1, 17.14108232400031, 447, 1547279,                                                 1000000, 16.485477447509766, 218.95819091796875
3645, 1479.5522307157516, 1, 23.981852144001095, 625, 1547904,                                                 1000000, 16.49412727355957, 220.85064697265625
3646, 1850.9127449989319, 1, 13.93910329999926, 362, 1548266,                                                 1000000, 16.548641204833984, 219.90423583984375
3647, -4294.102969586849, 3, 23.363964157000737, 608, 1548874,                                                 1000000, 16.152231216430664, 221.44403076171875
3648, 2268.476469412446, 1, 5.939994633999959, 155, 1549029,                                                 1000000, 18.4616641998291, 225.85977172851562
3649, 466.6851971745491, 1, 19.949611103998905, 515, 1549544,                                                 1000000, 16.479984283447266, 222.57627868652344
3650, 1867.7307995259762, 1, 13.754502193000008, 357, 1549901,                                                 1000000, 16.37360954284668, 218.4742431640625
