episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
501, 2373.475218296051, 1, 1.3093618400000082, 30, 214063,                                                 661787, 18.798856735229492, 204.69522094726562
502, -2089.118116527796, 1, 36.595377294, 921, 214984,                                                 662708, 16.101985931396484, 208.51226806640625
503, 1235.9378131628036, 1, 29.577069676000008, 867, 215851,                                                 663575, 15.096047401428223, 206.89613342285156
504, -1683.1347739100456, 1, 23.572473451000008, 684, 216535,                                                 664259, 15.511580467224121, 206.64108276367188
505, -2790.4022159576416, 3, 3.5121898879999947, 93, 216628,                                                 664352, 16.597200393676758, 204.67445373535156
506, -1686.0681062340736, 1, 29.17803429700001, 851, 217479,                                                 665203, 15.05473804473877, 204.84011840820312
507, -3315.636966228485, 2, 3.933540568000012, 111, 217590,                                                 665314, 16.259366989135742, 206.54998779296875
508, 1164.3927264213562, 1, 13.93548631899995, 400, 217990,                                                 665714, 15.301034927368164, 206.2943878173828
509, 595.3526381552219, 1, 27.39294956399999, 809, 218799,                                                 666523, 14.831734657287598, 204.45053100585938
510, -572.5033750534058, 1, 45.216923347999966, 1314, 220113,                                                 667837, 14.70211410522461, 203.73390197753906
511, -576.712244823575, 1, 32.396759831, 939, 221052,                                                 668776, 14.678031921386719, 202.2134246826172
512, -3484.909231543541, 2, 10.526608603999989, 300, 221352,                                                 669076, 14.215270042419434, 202.19247436523438
513, 2093.924597322941, 1, 10.530312611, 299, 221651,                                                 669375, 14.785923957824707, 203.03660583496094
514, 1600.282330662012, 1, 18.74562881700001, 541, 222192,                                                 669916, 14.569074630737305, 201.02166748046875
515, 1844.8797745108604, 1, 17.949448993999965, 515, 222707,                                                 670431, 14.578816413879395, 200.5885467529297
516, -3856.74283978343, 3, 19.379271285000016, 556, 223263,                                                 670987, 14.575798988342285, 200.61386108398438
517, 2218.726924300194, 1, 8.526834288000032, 238, 223501,                                                 671225, 15.086387634277344, 201.24130249023438
518, 1464.4551185667515, 1, 19.947910569999976, 533, 224034,                                                 671758, 14.486228942871094, 200.31248474121094
519, 1821.065072029829, 1, 14.733312808999983, 401, 224435,                                                 672159, 14.822640419006348, 201.6842041015625
520, 1718.5898092985153, 1, 15.94384543000001, 406, 224841,                                                 672565, 15.767550468444824, 200.72909545898438
521, 1050.0829399824142, 1, 24.56459297599997, 680, 225521,                                                 673245, 14.557310104370117, 199.35887145996094
522, -2525.450531601906, 3, 3.5302671900000178, 89, 225610,                                                 673334, 13.315075874328613, 199.7534637451172
523, 1681.5816395282745, 1, 14.741427741999928, 387, 225997,                                                 673721, 14.209379196166992, 199.77218627929688
524, 1116.7017393112183, 1, 20.756923430999905, 560, 226557,                                                 674281, 14.105008125305176, 200.3938751220703
525, 1339.1551957726479, 1, 19.973529731999975, 524, 227081,                                                 674805, 15.67750358581543, 199.3928985595703
526, 1605.0050369501114, 1, 10.528003310000031, 280, 227361,                                                 675085, 14.557801246643066, 198.50559997558594
527, 499.95316046476364, 1, 15.958626697, 450, 227811,                                                 675535, 14.547440528869629, 198.34547424316406
