episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
5201, 2461.4686052799225, 1, 1.8578270219999808, 36, 2172318,                                                 1000000, 16.817583084106445, 201.07196044921875
5202, 1325.0766979157925, 1, 19.177899265999997, 397, 2172715,                                                 1000000, 15.389944076538086, 194.43289184570312
5203, 1099.4594692587852, 1, 17.968599506000032, 372, 2173087,                                                 1000000, 15.204292297363281, 195.45579528808594
5204, 2154.3077648878098, 1, 15.343598362000023, 333, 2173420,                                                 1000000, 15.079300880432129, 190.46315002441406
5205, 1746.1566564142704, 1, 20.589368922999995, 473, 2173893,                                                 1000000, 14.745063781738281, 191.40237426757812
5206, -797.9860143661499, 1, 31.788730817999976, 723, 2174616,                                                 1000000, 14.453015327453613, 194.40452575683594
5207, 1216.0994131565094, 1, 13.378482143999975, 305, 2174921,                                                 1000000, 15.192375183105469, 192.53704833984375
5208, 1972.5326653718948, 1, 13.938112874999945, 316, 2175237,                                                 1000000, 15.684612274169922, 192.9354705810547
5209, -207.22419029474258, 1, 29.787857258999964, 678, 2175915,                                                 1000000, 15.650825500488281, 193.1332244873047
5210, -5392.228535413742, 1, 48.05173704399999, 1093, 2177008,                                                 1000000, 14.788752555847168, 194.00180053710938
5211, -253.31013369560242, 1, 31.393614660000026, 710, 2177718,                                                 1000000, 15.17430305480957, 193.97393798828125
5212, 1800.2190052866936, 1, 16.54512234599997, 372, 2178090,                                                 1000000, 14.512090682983398, 195.30084228515625
5213, 2047.7221885621548, 1, 15.170600898000089, 347, 2178437,                                                 1000000, 15.126035690307617, 194.8575897216797
5214, 2191.4663915634155, 1, 9.730731120999963, 214, 2178651,                                                 1000000, 16.770666122436523, 196.76564025878906
5215, 873.9406200945377, 1, 32.387824002, 735, 2179386,                                                 1000000, 15.19309139251709, 194.70057678222656
5216, 586.1884106695652, 1, 24.567671210999947, 556, 2179942,                                                 1000000, 15.590503692626953, 192.95993041992188
5217, -2206.354897379875, 1, 36.61650390199998, 826, 2180768,                                                 1000000, 14.828045845031738, 193.86639404296875
5218, -238.2797585427761, 1, 21.959986445000027, 498, 2181266,                                                 1000000, 15.768519401550293, 193.97264099121094
5219, 885.3962723016739, 1, 18.77998178300004, 427, 2181693,                                                 1000000, 15.257357597351074, 196.5021514892578
5220, 2132.188999325037, 1, 16.33974689599995, 364, 2182057,                                                 1000000, 15.145848274230957, 195.45449829101562
5221, -456.5340272784233, 1, 39.605674142, 891, 2182948,                                                 1000000, 15.719493865966797, 197.17626953125
5222, -1487.0328661203384, 1, 47.83416186399995, 1077, 2184025,                                                 1000000, 15.618110656738281, 196.23678588867188
5223, 435.7780096232891, 1, 25.197382575000006, 573, 2184598,                                                 1000000, 15.13829517364502, 195.8440704345703
5224, -4149.318560957909, 3, 17.571771719000026, 389, 2184987,                                                 1000000, 15.39753246307373, 195.12672424316406
5225, 2071.381269097328, 1, 11.129668809999998, 246, 2185233,                                                 1000000, 16.91242218017578, 195.4047393798828
5226, -5476.701501250267, 3, 13.76584169199998, 313, 2185546,                                                 1000000, 16.026214599609375, 196.00401306152344
5227, 1729.3602306842804, 1, 17.16937369699997, 381, 2185927,                                                 1000000, 15.063621520996094, 195.28558349609375
